# Number of Tags, Misstags and Rejected as a function of k. The ISR has pt > 0
# Number of Events 565834
# k_cut 	 Tags 	 MissTags 	 Rejected 	 Total_Events 
1.200000	0.296697	0.298759	0.404544	565834
1.218000	0.279013	0.269844	0.451143	565834
1.236000	0.274050	0.261633	0.464316	565834
1.254000	0.268171	0.252867	0.478962	565834
1.272000	0.262531	0.244660	0.492809	565834
1.290000	0.259596	0.240965	0.499440	565834
1.308000	0.254585	0.234341	0.511074	565834
1.326000	0.252282	0.231593	0.516125	565834
1.344000	0.245629	0.223557	0.530815	565834
1.362000	0.239712	0.216541	0.543748	565834
1.380000	0.230248	0.205907	0.563846	565834
1.398000	0.221768	0.195248	0.582984	565834
1.416000	0.218402	0.190929	0.590670	565834
1.434000	0.214809	0.186869	0.598322	565834
1.452000	0.209235	0.180364	0.610402	565834
1.470000	0.205748	0.176394	0.617858	565834
1.488000	0.203715	0.173434	0.622851	565834
1.506000	0.195716	0.164349	0.639935	565834
1.524000	0.186350	0.155153	0.658497	565834
1.542000	0.181769	0.150307	0.667924	565834
1.560000	0.175076	0.143539	0.681385	565834
1.578000	0.172326	0.140868	0.686806	565834
1.596000	0.168447	0.136535	0.695018	565834
1.614000	0.164842	0.131993	0.703166	565834
1.632000	0.160639	0.127355	0.712006	565834
1.650000	0.154893	0.121772	0.723334	565834
1.668000	0.145391	0.111151	0.743458	565834
1.686000	0.140266	0.105803	0.753931	565834
1.704000	0.134220	0.100423	0.765357	565834
1.722000	0.129443	0.095790	0.774768	565834
1.740000	0.126530	0.093206	0.780264	565834
1.758000	0.123328	0.090505	0.786167	565834
1.776000	0.117704	0.085469	0.796827	565834
1.794000	0.112224	0.080918	0.806859	565834
1.812000	0.107517	0.076618	0.815865	565834
1.830000	0.104729	0.074393	0.820879	565834
1.848000	0.099446	0.069969	0.830585	565834
1.866000	0.094319	0.065963	0.839718	565834
1.884000	0.091233	0.063356	0.845410	565834
1.902000	0.086782	0.059417	0.853802	565834
1.920000	0.083627	0.056699	0.859674	565834
1.938000	0.079410	0.053920	0.866669	565834
1.956000	0.076530	0.051702	0.871768	565834
1.974000	0.072942	0.048991	0.878067	565834
1.992000	0.067562	0.044965	0.887472	565834
2.010000	0.065222	0.043248	0.891530	565834
2.028000	0.062142	0.040703	0.897155	565834
2.046000	0.058977	0.038326	0.902698	565834
2.064000	0.055658	0.035878	0.908464	565834
2.082000	0.051170	0.032398	0.916431	565834
2.100000	0.047873	0.030316	0.921811	565834
2.118000	0.044783	0.028173	0.927044	565834
2.136000	0.042375	0.026404	0.931222	565834
2.154000	0.041187	0.025654	0.933159	565834
2.172000	0.038458	0.023710	0.937832	565834
2.190000	0.035217	0.021547	0.943236	565834
2.208000	0.032951	0.020055	0.946993	565834
2.226000	0.030740	0.018857	0.950402	565834
2.244000	0.028169	0.017138	0.954693	565834
2.262000	0.025428	0.015072	0.959500	565834
2.280000	0.023431	0.013474	0.963095	565834
2.298000	0.021510	0.012346	0.966144	565834
2.316000	0.020276	0.011470	0.968254	565834
2.334000	0.018171	0.010185	0.971644	565834
2.352000	0.016482	0.009144	0.974374	565834
2.370000	0.014828	0.008050	0.977122	565834
2.388000	0.013787	0.007386	0.978828	565834
2.406000	0.012412	0.006633	0.980956	565834
2.424000	0.010538	0.005616	0.983845	565834
2.442000	0.010185	0.005442	0.984374	565834
2.460000	0.008819	0.004685	0.986496	565834
2.478000	0.008024	0.004265	0.987712	565834
2.496000	0.007287	0.003934	0.988779	565834
2.514000	0.006965	0.003722	0.989313	565834
2.532000	0.006233	0.003351	0.990416	565834
2.550000	0.005480	0.002939	0.991581	565834
2.568000	0.005095	0.002693	0.992211	565834
2.586000	0.004701	0.002517	0.992782	565834
2.604000	0.004450	0.002366	0.993184	565834
2.622000	0.004312	0.002280	0.993408	565834
2.640000	0.003934	0.002013	0.994053	565834
2.658000	0.003628	0.001829	0.994543	565834
2.676000	0.003303	0.001622	0.995075	565834
2.694000	0.002974	0.001387	0.995638	565834
2.712000	0.002787	0.001292	0.995921	565834
2.730000	0.002487	0.001136	0.996377	565834
2.748000	0.002375	0.001097	0.996527	565834
2.766000	0.002301	0.001044	0.996654	565834
2.784000	0.001949	0.000877	0.997174	565834
2.802000	0.001903	0.000861	0.997236	565834
2.820000	0.001677	0.000744	0.997579	565834
2.838000	0.001576	0.000687	0.997736	565834
2.856000	0.001401	0.000597	0.998001	565834
2.874000	0.001306	0.000557	0.998137	565834
2.892000	0.001214	0.000521	0.998265	565834
2.910000	0.001060	0.000440	0.998500	565834
2.928000	0.000956	0.000396	0.998648	565834
2.946000	0.000813	0.000329	0.998858	565834
2.964000	0.000790	0.000315	0.998895	565834
2.982000	0.000714	0.000270	0.999016	565834
