# Number of Tags, Misstags and Rejected as a function of k
# Number of Events 693139
# k_cut 	 Tags 	 MissTags 	 Rejected 	 Total_Events 
1.200000	0.341843	0.178383	0.479774	693139
1.218000	0.333797	0.166157	0.500045	693139
1.236000	0.330697	0.161377	0.507926	693139
1.254000	0.327752	0.155811	0.516436	693139
1.272000	0.323664	0.149885	0.526451	693139
1.290000	0.318095	0.141347	0.540558	693139
1.308000	0.313995	0.135536	0.550470	693139
1.326000	0.312116	0.132476	0.555408	693139
1.344000	0.308068	0.127433	0.564499	693139
1.362000	0.305486	0.123301	0.571213	693139
1.380000	0.303079	0.119657	0.577264	693139
1.398000	0.300120	0.115843	0.584037	693139
1.416000	0.297558	0.112429	0.590013	693139
1.434000	0.293189	0.107137	0.599673	693139
1.452000	0.291171	0.104752	0.604077	693139
1.470000	0.288144	0.101527	0.610329	693139
1.488000	0.285380	0.098777	0.615843	693139
1.506000	0.284634	0.097993	0.617373	693139
1.524000	0.282412	0.095896	0.621692	693139
1.542000	0.280903	0.094293	0.624804	693139
1.560000	0.279709	0.093085	0.627206	693139
1.578000	0.277028	0.090735	0.632237	693139
1.596000	0.275587	0.089561	0.634852	693139
1.614000	0.273544	0.087633	0.638823	693139
1.632000	0.270734	0.084974	0.644292	693139
1.650000	0.268741	0.083263	0.647996	693139
1.668000	0.265827	0.081044	0.653129	693139
1.686000	0.264528	0.079971	0.655501	693139
1.704000	0.262752	0.078789	0.658458	693139
1.722000	0.260427	0.077002	0.662571	693139
1.740000	0.256594	0.074060	0.669346	693139
1.758000	0.254399	0.072239	0.673361	693139
1.776000	0.252319	0.070818	0.676863	693139
1.794000	0.251124	0.069852	0.679024	693139
1.812000	0.250055	0.069086	0.680859	693139
1.830000	0.246932	0.066402	0.686666	693139
1.848000	0.244841	0.064831	0.690328	693139
1.866000	0.243351	0.063792	0.692857	693139
1.884000	0.240754	0.061937	0.697309	693139
1.902000	0.238268	0.060409	0.701323	693139
1.920000	0.237430	0.059972	0.702598	693139
1.938000	0.236505	0.059378	0.704117	693139
1.956000	0.233996	0.057456	0.708548	693139
1.974000	0.233422	0.057049	0.709529	693139
1.992000	0.230674	0.055078	0.714248	693139
2.010000	0.228426	0.053845	0.717729	693139
2.028000	0.227426	0.053253	0.719320	693139
2.046000	0.226089	0.052252	0.721659	693139
2.064000	0.225516	0.051978	0.722506	693139
2.082000	0.223736	0.050944	0.725321	693139
2.100000	0.222336	0.050127	0.727537	693139
2.118000	0.220143	0.048833	0.731024	693139
2.136000	0.218496	0.048012	0.733492	693139
2.154000	0.216410	0.046988	0.736603	693139
2.172000	0.214458	0.045864	0.739678	693139
2.190000	0.213914	0.045539	0.740547	693139
2.208000	0.213419	0.045343	0.741238	693139
2.226000	0.211317	0.044307	0.744376	693139
2.244000	0.209258	0.042898	0.747844	693139
2.262000	0.208036	0.042173	0.749790	693139
2.280000	0.205810	0.041213	0.752977	693139
2.298000	0.203945	0.040344	0.755711	693139
2.316000	0.201838	0.039203	0.758959	693139
2.334000	0.198660	0.037717	0.763623	693139
2.352000	0.197144	0.036978	0.765878	693139
2.370000	0.196689	0.036723	0.766588	693139
2.388000	0.195930	0.036407	0.767663	693139
2.406000	0.194453	0.035749	0.769798	693139
2.424000	0.193209	0.035136	0.771655	693139
2.442000	0.192517	0.034745	0.772738	693139
2.460000	0.190350	0.033654	0.775996	693139
2.478000	0.188665	0.032829	0.778506	693139
2.496000	0.185090	0.031207	0.783703	693139
2.514000	0.184268	0.030913	0.784819	693139
2.532000	0.182991	0.030375	0.786634	693139
2.550000	0.182197	0.030075	0.787728	693139
2.568000	0.179944	0.029131	0.790925	693139
2.586000	0.178813	0.028701	0.792486	693139
2.604000	0.178425	0.028494	0.793082	693139
2.622000	0.176745	0.027942	0.795312	693139
2.640000	0.175942	0.027625	0.796433	693139
2.658000	0.174138	0.026901	0.798961	693139
2.676000	0.172358	0.026229	0.801414	693139
2.694000	0.171557	0.025949	0.802494	693139
2.712000	0.170676	0.025620	0.803705	693139
2.730000	0.168835	0.024754	0.806411	693139
2.748000	0.166772	0.023939	0.809289	693139
2.766000	0.164432	0.023122	0.812446	693139
2.784000	0.164117	0.023029	0.812854	693139
2.802000	0.163200	0.022740	0.814060	693139
2.820000	0.161399	0.022199	0.816402	693139
2.838000	0.159785	0.021584	0.818631	693139
2.856000	0.159125	0.021362	0.819512	693139
2.874000	0.157645	0.020999	0.821356	693139
2.892000	0.155822	0.020475	0.823703	693139
2.910000	0.154921	0.020270	0.824809	693139
2.928000	0.152661	0.019615	0.827724	693139
2.946000	0.151193	0.019109	0.829698	693139
2.964000	0.150254	0.018823	0.830923	693139
2.982000	0.148682	0.018412	0.832907	693139
