# Number of Tags, Misstags and Rejected as a function of k
# Number of Events 77620
# k_cut 	 Tags 	 MissTags 	 Rejected 	 Total_Events 
1.200000	0.291420	0.233883	0.474697	77620
1.218000	0.275934	0.217560	0.506506	77620
1.236000	0.275174	0.216349	0.508477	77620
1.254000	0.272121	0.211943	0.515937	77620
1.272000	0.260745	0.198158	0.541098	77620
1.290000	0.259353	0.196006	0.544641	77620
1.308000	0.256210	0.192128	0.551662	77620
1.326000	0.255643	0.190853	0.553504	77620
1.344000	0.232608	0.166001	0.601391	77620
1.362000	0.232414	0.165718	0.601868	77620
1.380000	0.211672	0.147900	0.640428	77620
1.398000	0.210461	0.146882	0.642657	77620
1.416000	0.206828	0.142785	0.650386	77620
1.434000	0.199910	0.131074	0.669016	77620
1.452000	0.196083	0.125779	0.678137	77620
1.470000	0.183316	0.106880	0.709804	77620
1.488000	0.173538	0.099317	0.727145	77620
1.506000	0.163424	0.094473	0.742103	77620
1.524000	0.160951	0.091999	0.747050	77620
1.542000	0.158761	0.089307	0.751932	77620
1.560000	0.150193	0.083664	0.766143	77620
1.578000	0.149742	0.083213	0.767045	77620
1.596000	0.143855	0.078240	0.777905	77620
1.614000	0.123911	0.064983	0.811105	77620
1.632000	0.123911	0.064970	0.811118	77620
1.650000	0.122829	0.064300	0.812870	77620
1.668000	0.122275	0.063540	0.814184	77620
1.686000	0.121837	0.063167	0.814996	77620
1.704000	0.114378	0.059482	0.826140	77620
1.722000	0.110642	0.056016	0.833342	77620
1.740000	0.091755	0.044022	0.864223	77620
1.758000	0.089835	0.042618	0.867547	77620
1.776000	0.089139	0.042180	0.868681	77620
1.794000	0.088882	0.041974	0.869145	77620
1.812000	0.087903	0.041033	0.871064	77620
1.830000	0.087052	0.040621	0.872327	77620
1.848000	0.074517	0.032968	0.892515	77620
1.866000	0.065357	0.028498	0.906145	77620
1.884000	0.064429	0.027119	0.908451	77620
1.902000	0.061853	0.024143	0.914004	77620
1.920000	0.061247	0.023821	0.914932	77620
1.938000	0.060603	0.023628	0.915769	77620
1.956000	0.055578	0.020729	0.923692	77620
1.974000	0.050425	0.018707	0.930868	77620
1.992000	0.045530	0.017946	0.936524	77620
2.010000	0.045272	0.017779	0.936949	77620
2.028000	0.043533	0.015911	0.940557	77620
2.046000	0.039745	0.014004	0.946251	77620
2.064000	0.039358	0.013798	0.946844	77620
2.082000	0.038289	0.013128	0.948583	77620
2.100000	0.030688	0.011608	0.957704	77620
2.118000	0.029425	0.010745	0.959830	77620
2.136000	0.026759	0.009031	0.964210	77620
2.154000	0.026256	0.008709	0.965035	77620
2.172000	0.026089	0.008619	0.965292	77620
2.190000	0.021618	0.007331	0.971051	77620
2.208000	0.017830	0.005630	0.976540	77620
2.226000	0.016259	0.004483	0.979258	77620
2.244000	0.016130	0.004458	0.979413	77620
2.262000	0.015537	0.004110	0.980353	77620
2.280000	0.013141	0.003685	0.983174	77620
2.298000	0.012613	0.003363	0.984025	77620
2.316000	0.009959	0.002783	0.987258	77620
2.334000	0.009302	0.002190	0.988508	77620
2.352000	0.009289	0.002190	0.988521	77620
2.370000	0.007459	0.001585	0.990956	77620
2.388000	0.005205	0.000902	0.993893	77620
2.406000	0.004045	0.000786	0.995169	77620
2.424000	0.003994	0.000760	0.995246	77620
2.442000	0.003955	0.000696	0.995349	77620
2.460000	0.002113	0.000477	0.997410	77620
2.478000	0.001997	0.000425	0.997578	77620
2.496000	0.001121	0.000232	0.998647	77620
2.514000	0.000631	0.000090	0.999279	77620
2.532000	0.000438	0.000064	0.999498	77620
2.550000	0.000064	0.000013	0.999923	77620
2.568000	0.000064	0.000013	0.999923	77620
2.586000	0.000064	0.000013	0.999923	77620
2.604000	0.000039	0.000013	0.999948	77620
2.622000	0.000026	0.000013	0.999961	77620
2.640000	0.000026	0.000013	0.999961	77620
2.658000	0.000026	0.000013	0.999961	77620
2.676000	0.000026	0.000000	0.999974	77620
2.694000	0.000026	0.000000	0.999974	77620
2.712000	0.000026	0.000000	0.999974	77620
2.730000	0.000026	0.000000	0.999974	77620
2.748000	0.000026	0.000000	0.999974	77620
2.766000	0.000026	0.000000	0.999974	77620
2.784000	0.000026	0.000000	0.999974	77620
2.802000	0.000026	0.000000	0.999974	77620
2.820000	0.000026	0.000000	0.999974	77620
2.838000	0.000026	0.000000	0.999974	77620
2.856000	0.000026	0.000000	0.999974	77620
2.874000	0.000026	0.000000	0.999974	77620
2.892000	0.000026	0.000000	0.999974	77620
2.910000	0.000026	0.000000	0.999974	77620
2.928000	0.000026	0.000000	0.999974	77620
2.946000	0.000026	0.000000	0.999974	77620
2.964000	0.000026	0.000000	0.999974	77620
2.982000	0.000026	0.000000	0.999974	77620
