# Number of Tags, Misstags and Rejected as a function of k
# Number of Events
# k_cut 	 Tags 	 MissTags 	 Rejected 	 Total_Events 
1.200000	0.327196	0.236489	0.436315	652829
1.218000	0.320540	0.222803	0.456657	652829
1.236000	0.318540	0.216574	0.464886	652829
1.254000	0.317631	0.214257	0.468112	652829
1.272000	0.316699	0.212685	0.470616	652829
1.290000	0.316041	0.211170	0.472788	652829
1.308000	0.315228	0.209488	0.475284	652829
1.326000	0.311801	0.204413	0.483785	652829
1.344000	0.310048	0.200910	0.489042	652829
1.362000	0.308407	0.198274	0.493319	652829
1.380000	0.302824	0.189563	0.507614	652829
1.398000	0.298792	0.184088	0.517120	652829
1.416000	0.293455	0.173277	0.533268	652829
1.434000	0.286917	0.165671	0.547411	652829
1.452000	0.282720	0.156116	0.561164	652829
1.470000	0.279998	0.151657	0.568345	652829
1.488000	0.271861	0.141765	0.586374	652829
1.506000	0.266387	0.133307	0.600306	652829
1.524000	0.261206	0.126090	0.612704	652829
1.542000	0.257069	0.119370	0.623561	652829
1.560000	0.254059	0.114120	0.631821	652829
1.578000	0.252529	0.111175	0.636297	652829
1.596000	0.247396	0.104441	0.648164	652829
1.614000	0.246529	0.103534	0.649937	652829
1.632000	0.243938	0.099841	0.656221	652829
1.650000	0.241697	0.097701	0.660602	652829
1.668000	0.241242	0.097064	0.661694	652829
1.686000	0.239574	0.095417	0.665009	652829
1.704000	0.236967	0.093015	0.670018	652829
1.722000	0.234165	0.090039	0.675796	652829
1.740000	0.232378	0.088360	0.679262	652829
1.758000	0.231344	0.087312	0.681344	652829
1.776000	0.230086	0.085270	0.684643	652829
1.794000	0.227637	0.083137	0.689226	652829
1.812000	0.226470	0.081614	0.691916	652829
1.830000	0.225595	0.080742	0.693663	652829
1.848000	0.224549	0.079748	0.695703	652829
1.866000	0.220768	0.076744	0.702487	652829
1.884000	0.218020	0.074197	0.707783	652829
1.902000	0.216087	0.072935	0.710978	652829
1.920000	0.213574	0.070982	0.715445	652829
1.938000	0.212708	0.070227	0.717065	652829
1.956000	0.211539	0.069415	0.719046	652829
1.974000	0.209232	0.067535	0.723232	652829
1.992000	0.208048	0.066065	0.725887	652829
2.010000	0.205234	0.064034	0.730732	652829
2.028000	0.204435	0.063471	0.732094	652829
2.046000	0.198717	0.059412	0.741871	652829
2.064000	0.197791	0.058645	0.743564	652829
2.082000	0.196015	0.057021	0.746964	652829
2.100000	0.194077	0.055785	0.750138	652829
2.118000	0.191503	0.053697	0.754799	652829
2.136000	0.190146	0.052685	0.757169	652829
2.154000	0.186249	0.049569	0.764182	652829
2.172000	0.185439	0.049031	0.765530	652829
2.190000	0.185111	0.048778	0.766110	652829
2.208000	0.184293	0.048495	0.767212	652829
2.226000	0.182129	0.046461	0.771410	652829
2.244000	0.180344	0.045384	0.774272	652829
2.262000	0.178597	0.044036	0.777367	652829
2.280000	0.176469	0.042907	0.780624	652829
2.298000	0.176002	0.042662	0.781336	652829
2.316000	0.174818	0.041944	0.783239	652829
2.334000	0.173917	0.041374	0.784709	652829
2.352000	0.171564	0.039827	0.788609	652829
2.370000	0.169585	0.038600	0.791815	652829
2.388000	0.169116	0.038322	0.792561	652829
2.406000	0.166952	0.037324	0.795724	652829
2.424000	0.165769	0.036772	0.797458	652829
2.442000	0.164169	0.035968	0.799863	652829
2.460000	0.162873	0.034962	0.802166	652829
2.478000	0.161928	0.034574	0.803498	652829
2.496000	0.160593	0.034040	0.805367	652829
2.514000	0.159192	0.033329	0.807479	652829
2.532000	0.156810	0.032162	0.811029	652829
2.550000	0.156644	0.032080	0.811275	652829
2.568000	0.156341	0.031949	0.811710	652829
2.586000	0.154232	0.030902	0.814866	652829
2.604000	0.153556	0.030579	0.815864	652829
2.622000	0.153089	0.030403	0.816508	652829
2.640000	0.151934	0.029979	0.818087	652829
2.658000	0.150568	0.029394	0.820039	652829
2.676000	0.148840	0.028641	0.822519	652829
2.694000	0.147735	0.028180	0.824084	652829
2.712000	0.143897	0.026600	0.829504	652829
2.730000	0.143443	0.026423	0.830133	652829
2.748000	0.143063	0.026276	0.830660	652829
2.766000	0.141112	0.025337	0.833551	652829
2.784000	0.138159	0.024098	0.837743	652829
2.802000	0.137760	0.023989	0.838250	652829
2.820000	0.137521	0.023937	0.838541	652829
2.838000	0.134521	0.022874	0.842605	652829
2.856000	0.132854	0.022393	0.844753	652829
2.874000	0.132058	0.021963	0.845980	652829
2.892000	0.130607	0.021388	0.848005	652829
2.910000	0.129144	0.020626	0.850230	652829
2.928000	0.128392	0.020468	0.851140	652829
2.946000	0.127697	0.020315	0.851989	652829
2.964000	0.125419	0.019639	0.854942	652829
2.982000	0.124622	0.019520	0.855858	652829
