# Number of Tags, Misstags and Rejected as a function of k
# Number of Events 749383
# k_cut 	 Tags 	 MissTags 	 Rejected 	 Total_Events 
1.200000	0.281620	0.183036	0.535344	749383
1.218000	0.272527	0.170199	0.557274	749383
1.236000	0.267822	0.164062	0.568117	749383
1.254000	0.262595	0.157360	0.580045	749383
1.272000	0.256574	0.149875	0.593551	749383
1.290000	0.249711	0.141192	0.609097	749383
1.308000	0.242231	0.132657	0.625112	749383
1.326000	0.236189	0.125518	0.638293	749383
1.344000	0.232493	0.121312	0.646196	749383
1.362000	0.226880	0.115165	0.657955	749383
1.380000	0.222910	0.110504	0.666586	749383
1.398000	0.218150	0.105680	0.676170	749383
1.416000	0.214012	0.101145	0.684843	749383
1.434000	0.210117	0.097296	0.692587	749383
1.452000	0.205580	0.092990	0.701430	749383
1.470000	0.200307	0.087976	0.711716	749383
1.488000	0.195421	0.082967	0.721612	749383
1.506000	0.191751	0.079319	0.728930	749383
1.524000	0.187325	0.075463	0.737212	749383
1.542000	0.183474	0.072087	0.744439	749383
1.560000	0.181368	0.070222	0.748410	749383
1.578000	0.177298	0.066856	0.755846	749383
1.596000	0.174484	0.064425	0.761091	749383
1.614000	0.171274	0.061895	0.766831	749383
1.632000	0.168802	0.059680	0.771519	749383
1.650000	0.165840	0.057367	0.776792	749383
1.668000	0.163206	0.055269	0.781524	749383
1.686000	0.159790	0.052892	0.787318	749383
1.704000	0.157320	0.051001	0.791679	749383
1.722000	0.154460	0.048987	0.796553	749383
1.740000	0.152472	0.047619	0.799909	749383
1.758000	0.149211	0.045359	0.805431	749383
1.776000	0.145885	0.043237	0.810878	749383
1.794000	0.143590	0.041637	0.814773	749383
1.812000	0.141009	0.039679	0.819311	749383
1.830000	0.138790	0.038237	0.822973	749383
1.848000	0.136977	0.036874	0.826149	749383
1.866000	0.134325	0.035260	0.830415	749383
1.884000	0.132904	0.034474	0.832622	749383
1.902000	0.131492	0.033716	0.834792	749383
1.920000	0.129221	0.032380	0.838399	749383
1.938000	0.127856	0.031706	0.840438	749383
1.956000	0.126240	0.030852	0.842908	749383
1.974000	0.124406	0.029949	0.845645	749383
1.992000	0.122685	0.028936	0.848379	749383
2.010000	0.120583	0.027851	0.851566	749383
2.028000	0.118504	0.026827	0.854668	749383
2.046000	0.116821	0.026036	0.857142	749383
2.064000	0.115328	0.025249	0.859423	749383
2.082000	0.113994	0.024611	0.861395	749383
2.100000	0.111895	0.023537	0.864569	749383
2.118000	0.110263	0.022780	0.866957	749383
2.136000	0.108320	0.021805	0.869876	749383
2.154000	0.106654	0.021217	0.872128	749383
2.172000	0.104363	0.020159	0.875478	749383
2.190000	0.102454	0.019225	0.878321	749383
2.208000	0.101046	0.018629	0.880326	749383
2.226000	0.099829	0.018066	0.882106	749383
2.244000	0.098301	0.017550	0.884149	749383
2.262000	0.096685	0.016946	0.886369	749383
2.280000	0.095112	0.016304	0.888584	749383
2.298000	0.093760	0.015789	0.890451	749383
2.316000	0.092724	0.015477	0.891799	749383
2.334000	0.091527	0.015067	0.893406	749383
2.352000	0.090189	0.014657	0.895154	749383
2.370000	0.089020	0.014137	0.896843	749383
2.388000	0.087888	0.013747	0.898364	749383
2.406000	0.086801	0.013439	0.899760	749383
2.424000	0.085361	0.012969	0.901670	749383
2.442000	0.083957	0.012524	0.903519	749383
2.460000	0.082014	0.011948	0.906037	749383
2.478000	0.081448	0.011810	0.906742	749383
2.496000	0.080110	0.011312	0.908578	749383
2.514000	0.079535	0.011148	0.909317	749383
2.532000	0.078254	0.010778	0.910968	749383
2.550000	0.076919	0.010391	0.912690	749383
2.568000	0.075155	0.009897	0.914947	749383
2.586000	0.073693	0.009466	0.916841	749383
2.604000	0.072640	0.009186	0.918174	749383
2.622000	0.071228	0.008706	0.920066	749383
2.640000	0.069496	0.008267	0.922237	749383
2.658000	0.068758	0.008076	0.923166	749383
2.676000	0.067269	0.007658	0.925073	749383
2.694000	0.066085	0.007366	0.926549	749383
2.712000	0.064709	0.007016	0.928274	749383
2.730000	0.063989	0.006887	0.929124	749383
2.748000	0.063420	0.006760	0.929820	749383
2.766000	0.062533	0.006533	0.930934	749383
2.784000	0.061725	0.006380	0.931895	749383
2.802000	0.061066	0.006196	0.932738	749383
2.820000	0.059973	0.005944	0.934083	749383
2.838000	0.059376	0.005827	0.934797	749383
2.856000	0.058411	0.005569	0.936021	749383
2.874000	0.057435	0.005346	0.937219	749383
2.892000	0.057082	0.005279	0.937639	749383
2.910000	0.056218	0.005128	0.938654	749383
2.928000	0.055599	0.005023	0.939378	749383
2.946000	0.055101	0.004941	0.939957	749383
2.964000	0.053816	0.004741	0.941442	749383
2.982000	0.052890	0.004586	0.942523	749383
