# Number of Tags, Misstags and Rejected as a function of k
# Number of Events 621954
# k_cut 	 Tags 	 MissTags 	 Rejected 	 Total_Events 
1.200000	0.319416	0.286479	0.394105	621954
1.218000	0.310021	0.269097	0.420882	621954
1.236000	0.306539	0.262587	0.430874	621954
1.254000	0.303161	0.256230	0.440610	621954
1.272000	0.298733	0.248597	0.452670	621954
1.290000	0.295384	0.242997	0.461619	621954
1.308000	0.289473	0.232922	0.477604	621954
1.326000	0.285446	0.226203	0.488351	621954
1.344000	0.282437	0.220994	0.496569	621954
1.362000	0.279447	0.216535	0.504018	621954
1.380000	0.276916	0.212852	0.510232	621954
1.398000	0.272400	0.205949	0.521651	621954
1.416000	0.268243	0.199753	0.532004	621954
1.434000	0.263307	0.191953	0.544740	621954
1.452000	0.259448	0.186519	0.554033	621954
1.470000	0.256128	0.181320	0.562551	621954
1.488000	0.251430	0.174351	0.574219	621954
1.506000	0.249023	0.170921	0.580056	621954
1.524000	0.246160	0.166969	0.586871	621954
1.542000	0.242558	0.161940	0.595502	621954
1.560000	0.239920	0.158330	0.601750	621954
1.578000	0.237521	0.154973	0.607506	621954
1.596000	0.233961	0.150169	0.615870	621954
1.614000	0.230483	0.145498	0.624019	621954
1.632000	0.227906	0.142186	0.629908	621954
1.650000	0.225428	0.138597	0.635975	621954
1.668000	0.220796	0.132672	0.646532	621954
1.686000	0.219339	0.130961	0.649699	621954
1.704000	0.215966	0.126841	0.657193	621954
1.722000	0.213455	0.123564	0.662982	621954
1.740000	0.209639	0.119293	0.671067	621954
1.758000	0.207250	0.116472	0.676278	621954
1.776000	0.204425	0.113454	0.682121	621954
1.794000	0.202271	0.110949	0.686781	621954
1.812000	0.199407	0.107387	0.693206	621954
1.830000	0.196725	0.104456	0.698819	621954
1.848000	0.194887	0.102443	0.702669	621954
1.866000	0.193048	0.100488	0.706464	621954
1.884000	0.189088	0.096068	0.714844	621954
1.902000	0.187323	0.094195	0.718482	621954
1.920000	0.184645	0.091158	0.724197	621954
1.938000	0.182779	0.089327	0.727895	621954
1.956000	0.180653	0.087404	0.731943	621954
1.974000	0.178410	0.085278	0.736312	621954
1.992000	0.175717	0.082408	0.741875	621954
2.010000	0.174870	0.081652	0.743478	621954
2.028000	0.172207	0.079101	0.748692	621954
2.046000	0.170379	0.077285	0.752335	621954
2.064000	0.168340	0.075515	0.756144	621954
2.082000	0.165552	0.073150	0.761297	621954
2.100000	0.162713	0.070457	0.766830	621954
2.118000	0.160964	0.068757	0.770279	621954
2.136000	0.159997	0.067936	0.772067	621954
2.154000	0.158701	0.066759	0.774540	621954
2.172000	0.156602	0.065232	0.778167	621954
2.190000	0.155407	0.064194	0.780399	621954
2.208000	0.153495	0.062653	0.783852	621954
2.226000	0.150866	0.060363	0.788771	621954
2.244000	0.148779	0.058694	0.792526	621954
2.262000	0.147258	0.057374	0.795368	621954
2.280000	0.145897	0.056311	0.797792	621954
2.298000	0.143294	0.054237	0.802469	621954
2.316000	0.141649	0.053092	0.805259	621954
2.334000	0.140525	0.052168	0.807307	621954
2.352000	0.138705	0.050835	0.810460	621954
2.370000	0.137173	0.049681	0.813147	621954
2.388000	0.134854	0.047838	0.817308	621954
2.406000	0.133466	0.046759	0.819774	621954
2.424000	0.131867	0.045634	0.822500	621954
2.442000	0.130096	0.044402	0.825502	621954
2.460000	0.128754	0.043545	0.827701	621954
2.478000	0.127620	0.042873	0.829507	621954
2.496000	0.126172	0.041844	0.831984	621954
2.514000	0.124977	0.041014	0.834009	621954
2.532000	0.122869	0.039578	0.837552	621954
2.550000	0.120959	0.038271	0.840770	621954
2.568000	0.120207	0.037840	0.841953	621954
2.586000	0.118808	0.036988	0.844204	621954
2.604000	0.117679	0.036242	0.846079	621954
2.622000	0.116235	0.035324	0.848441	621954
2.640000	0.115234	0.034712	0.850055	621954
2.658000	0.113997	0.034006	0.851997	621954
2.676000	0.112306	0.032972	0.854722	621954
2.694000	0.110987	0.032250	0.856763	621954
2.712000	0.109568	0.031295	0.859137	621954
2.730000	0.106463	0.029448	0.864090	621954
2.748000	0.105752	0.029001	0.865247	621954
2.766000	0.104783	0.028476	0.866741	621954
2.784000	0.104045	0.028084	0.867871	621954
2.802000	0.103445	0.027817	0.868738	621954
2.820000	0.101993	0.027081	0.870926	621954
2.838000	0.100200	0.026126	0.873674	621954
2.856000	0.099065	0.025602	0.875333	621954
2.874000	0.098065	0.025161	0.876774	621954
2.892000	0.096959	0.024667	0.878374	621954
2.910000	0.095300	0.023931	0.880769	621954
2.928000	0.094089	0.023315	0.882596	621954
2.946000	0.091830	0.022341	0.885829	621954
2.964000	0.090585	0.021822	0.887593	621954
2.982000	0.089246	0.021164	0.889590	621954
