# Number of Tags, Misstags and Rejected as a function of k
# Number of Events 749383
# k_cut 	 Tags 	 MissTags 	 Rejected 	 Total_Events 
1.200000	0.303705	0.168341	0.527954	749383
1.218000	0.296768	0.159036	0.544196	749383
1.236000	0.294795	0.156446	0.548759	749383
1.254000	0.291920	0.153205	0.554875	749383
1.272000	0.287586	0.147238	0.565176	749383
1.290000	0.285077	0.144507	0.570416	749383
1.308000	0.278529	0.137434	0.584036	749383
1.326000	0.264168	0.122966	0.612866	749383
1.344000	0.261570	0.119660	0.618770	749383
1.362000	0.258382	0.116051	0.625567	749383
1.380000	0.255810	0.113275	0.630915	749383
1.398000	0.253759	0.111046	0.635195	749383
1.416000	0.250287	0.107601	0.642112	749383
1.434000	0.247490	0.104457	0.648053	749383
1.452000	0.244408	0.101018	0.654574	749383
1.470000	0.241874	0.098145	0.659982	749383
1.488000	0.240251	0.096633	0.663116	749383
1.506000	0.236934	0.093145	0.669922	749383
1.524000	0.230965	0.088742	0.680293	749383
1.542000	0.228168	0.085765	0.686067	749383
1.560000	0.224994	0.082693	0.692312	749383
1.578000	0.212500	0.074281	0.713219	749383
1.596000	0.210954	0.072792	0.716255	749383
1.614000	0.208378	0.070475	0.721147	749383
1.632000	0.205805	0.068770	0.725425	749383
1.650000	0.204275	0.067485	0.728240	749383
1.668000	0.201845	0.065148	0.733007	749383
1.686000	0.200065	0.063543	0.736392	749383
1.704000	0.196970	0.060897	0.742133	749383
1.722000	0.195030	0.059335	0.745635	749383
1.740000	0.191562	0.056648	0.751790	749383
1.758000	0.189705	0.055231	0.755064	749383
1.776000	0.185614	0.053295	0.761091	749383
1.794000	0.184258	0.052315	0.763427	749383
1.812000	0.182298	0.050950	0.766752	749383
1.830000	0.179187	0.048648	0.772165	749383
1.848000	0.177203	0.047471	0.775326	749383
1.866000	0.166896	0.042877	0.790227	749383
1.884000	0.166046	0.042131	0.791823	749383
1.902000	0.163996	0.040705	0.795298	749383
1.920000	0.162057	0.039555	0.798387	749383
1.938000	0.159865	0.038271	0.801864	749383
1.956000	0.157930	0.036938	0.805132	749383
1.974000	0.156557	0.035983	0.807460	749383
1.992000	0.154831	0.034851	0.810317	749383
2.010000	0.153766	0.034258	0.811976	749383
2.028000	0.152417	0.033564	0.814019	749383
2.046000	0.149845	0.031988	0.818168	749383
2.064000	0.145348	0.029853	0.824800	749383
2.082000	0.144187	0.029188	0.826625	749383
2.100000	0.143068	0.028590	0.828341	749383
2.118000	0.141746	0.027955	0.830299	749383
2.136000	0.140273	0.027220	0.832508	749383
2.154000	0.139472	0.026817	0.833711	749383
2.172000	0.137604	0.025864	0.836532	749383
2.190000	0.136654	0.025378	0.837968	749383
2.208000	0.136069	0.025138	0.838793	749383
2.226000	0.129749	0.023426	0.846825	749383
2.244000	0.127441	0.022369	0.850190	749383
2.262000	0.126536	0.021981	0.851483	749383
2.280000	0.124599	0.021140	0.854261	749383
2.298000	0.122749	0.020273	0.856978	749383
2.316000	0.120543	0.019397	0.860060	749383
2.334000	0.119951	0.019090	0.860959	749383
2.352000	0.117792	0.018115	0.864094	749383
2.370000	0.116600	0.017577	0.865823	749383
2.388000	0.115380	0.017093	0.867527	749383
2.406000	0.114520	0.016768	0.868712	749383
2.424000	0.113639	0.016434	0.869928	749383
2.442000	0.112432	0.016005	0.871562	749383
2.460000	0.111206	0.015554	0.873240	749383
2.478000	0.109449	0.015175	0.875376	749383
2.496000	0.108037	0.014756	0.877207	749383
2.514000	0.106879	0.014340	0.878782	749383
2.532000	0.104901	0.013645	0.881454	749383
2.550000	0.103480	0.013312	0.883208	749383
2.568000	0.102588	0.013037	0.884374	749383
2.586000	0.102204	0.012936	0.884860	749383
2.604000	0.100385	0.012254	0.887361	749383
2.622000	0.099545	0.011940	0.888515	749383
2.640000	0.098155	0.011524	0.890320	749383
2.658000	0.097259	0.011297	0.891444	749383
2.676000	0.096442	0.011078	0.892480	749383
2.694000	0.095072	0.010658	0.894270	749383
2.712000	0.094228	0.010422	0.895350	749383
2.730000	0.093677	0.010306	0.896017	749383
2.748000	0.089495	0.009731	0.900774	749383
2.766000	0.088106	0.009369	0.902525	749383
2.784000	0.087140	0.009176	0.903685	749383
2.802000	0.086407	0.009007	0.904586	749383
2.820000	0.085053	0.008782	0.906165	749383
2.838000	0.083264	0.008303	0.908433	749383
2.856000	0.082161	0.008081	0.909758	749383
2.874000	0.081560	0.007920	0.910520	749383
2.892000	0.080419	0.007678	0.911902	749383
2.910000	0.079114	0.007338	0.913548	749383
2.928000	0.077845	0.007023	0.915132	749383
2.946000	0.077073	0.006818	0.916110	749383
2.964000	0.076313	0.006672	0.917014	749383
2.982000	0.074854	0.006300	0.918847	749383
