# Number of Tags, Misstags and Rejected as a function of k. The ISR has pt > 0
# Number of Events 565834
# k_cut 	 Tags 	 MissTags 	 Rejected 	 Total_Events 
1.200000	0.305710	0.251599	0.442692	565834
1.218000	0.297801	0.239494	0.462705	565834
1.236000	0.297610	0.238879	0.463510	565834
1.254000	0.297011	0.237501	0.465488	565834
1.272000	0.293397	0.232095	0.474508	565834
1.290000	0.276166	0.208840	0.514994	565834
1.308000	0.267137	0.195402	0.537462	565834
1.326000	0.263620	0.191516	0.544865	565834
1.344000	0.256961	0.183688	0.559351	565834
1.362000	0.255172	0.180056	0.564772	565834
1.380000	0.254545	0.179118	0.566337	565834
1.398000	0.250734	0.174405	0.574861	565834
1.416000	0.247044	0.170209	0.582747	565834
1.434000	0.245742	0.168253	0.586006	565834
1.452000	0.245457	0.167864	0.586679	565834
1.470000	0.243395	0.165324	0.591281	565834
1.488000	0.242394	0.164168	0.593437	565834
1.506000	0.241988	0.163539	0.594473	565834
1.524000	0.241901	0.163355	0.594743	565834
1.542000	0.241712	0.163046	0.595242	565834
1.560000	0.241320	0.162602	0.596078	565834
1.578000	0.239031	0.160042	0.600927	565834
1.596000	0.237386	0.158327	0.604287	565834
1.614000	0.235505	0.155926	0.608569	565834
1.632000	0.234643	0.154996	0.610361	565834
1.650000	0.233899	0.154125	0.611976	565834
1.668000	0.232437	0.152191	0.615371	565834
1.686000	0.215355	0.131703	0.652942	565834
1.704000	0.211224	0.127035	0.661740	565834
1.722000	0.210318	0.125952	0.663730	565834
1.740000	0.208054	0.123679	0.668267	565834
1.758000	0.204330	0.120039	0.675631	565834
1.776000	0.203051	0.118508	0.678441	565834
1.794000	0.202950	0.118351	0.678699	565834
1.812000	0.200294	0.115856	0.683851	565834
1.830000	0.199027	0.114636	0.686337	565834
1.848000	0.195695	0.112012	0.692293	565834
1.866000	0.194048	0.110400	0.695552	565834
1.884000	0.192675	0.108975	0.698350	565834
1.902000	0.191049	0.107024	0.701927	565834
1.920000	0.190938	0.106871	0.702192	565834
1.938000	0.189959	0.105966	0.704076	565834
1.956000	0.189632	0.105653	0.704716	565834
1.974000	0.188614	0.104785	0.706601	565834
1.992000	0.188082	0.104197	0.707722	565834
2.010000	0.187746	0.103863	0.708392	565834
2.028000	0.185789	0.102147	0.712064	565834
2.046000	0.182801	0.099139	0.718060	565834
2.064000	0.169373	0.085962	0.744665	565834
2.082000	0.168028	0.084659	0.747313	565834
2.100000	0.165423	0.082666	0.751911	565834
2.118000	0.159260	0.077297	0.763443	565834
2.136000	0.158396	0.076556	0.765048	565834
2.154000	0.158327	0.076478	0.765194	565834
2.172000	0.156659	0.075275	0.768066	565834
2.190000	0.155090	0.074301	0.770609	565834
2.208000	0.154885	0.074085	0.771030	565834
2.226000	0.152753	0.072283	0.774964	565834
2.244000	0.149883	0.070017	0.780100	565834
2.262000	0.148878	0.069268	0.781855	565834
2.280000	0.148160	0.068672	0.783168	565834
2.298000	0.147738	0.068253	0.784009	565834
2.316000	0.147209	0.067787	0.785004	565834
2.334000	0.145025	0.065938	0.789037	565834
2.352000	0.144360	0.065265	0.790375	565834
2.370000	0.133638	0.056465	0.809897	565834
2.388000	0.130301	0.054136	0.815563	565834
2.406000	0.127933	0.052438	0.819629	565834
2.424000	0.125544	0.050826	0.823630	565834
2.442000	0.119448	0.047074	0.833478	565834
2.460000	0.119054	0.046789	0.834156	565834
2.478000	0.116808	0.045510	0.837682	565834
2.496000	0.114777	0.044327	0.840895	565834
2.514000	0.114051	0.043697	0.842252	565834
2.532000	0.112943	0.042896	0.844161	565834
2.550000	0.110748	0.041572	0.847680	565834
2.568000	0.102726	0.035920	0.861353	565834
2.586000	0.101132	0.034853	0.864015	565834
2.604000	0.098930	0.033289	0.867781	565834
2.622000	0.097981	0.032699	0.869320	565834
2.640000	0.095516	0.031304	0.873180	565834
2.658000	0.091578	0.029017	0.879405	565834
2.676000	0.088749	0.027778	0.883473	565834
2.694000	0.086711	0.026644	0.886645	565834
2.712000	0.078935	0.022233	0.898833	565834
2.730000	0.078353	0.021918	0.899729	565834
2.748000	0.075469	0.020665	0.903866	565834
2.766000	0.073562	0.019813	0.906625	565834
2.784000	0.069952	0.018196	0.911852	565834
2.802000	0.063319	0.015236	0.921445	565834
2.820000	0.060815	0.014320	0.924865	565834
2.838000	0.058072	0.013357	0.928571	565834
2.856000	0.052337	0.010989	0.936674	565834
2.874000	0.047620	0.009533	0.942847	565834
2.892000	0.043115	0.008206	0.948679	565834
2.910000	0.037785	0.006808	0.955407	565834
2.928000	0.033964	0.005959	0.960077	565834
2.946000	0.029661	0.005093	0.965246	565834
2.964000	0.024467	0.004233	0.971301	565834
2.982000	0.020103	0.003738	0.976159	565834
