# Number of Tags, Misstags and Rejected as a function of k
# Number of Events 565835
# k_cut 	 Tags 	 MissTags 	 Rejected 	 Total_Events 
1.200000	0.307765	0.474453	0.217783	565835
1.218000	0.267168	0.407433	0.325399	565835
1.236000	0.254281	0.382567	0.363152	565835
1.254000	0.229910	0.353368	0.416722	565835
1.272000	0.223616	0.338279	0.438105	565835
1.290000	0.211979	0.312777	0.475245	565835
1.308000	0.206954	0.302047	0.490998	565835
1.326000	0.191611	0.280136	0.528253	565835
1.344000	0.185065	0.271558	0.543377	565835
1.362000	0.175500	0.255150	0.569350	565835
1.380000	0.162349	0.231647	0.606004	565835
1.398000	0.147561	0.211040	0.641399	565835
1.416000	0.135776	0.195850	0.668373	565835
1.434000	0.129513	0.185135	0.685352	565835
1.452000	0.108436	0.155012	0.736552	565835
1.470000	0.104064	0.148782	0.747154	565835
1.488000	0.098914	0.140589	0.760497	565835
1.506000	0.096740	0.136006	0.767254	565835
1.524000	0.093283	0.131286	0.775431	565835
1.542000	0.077600	0.104919	0.817480	565835
1.560000	0.066786	0.090899	0.842314	565835
1.578000	0.065675	0.088936	0.845390	565835
1.596000	0.061205	0.083797	0.854998	565835
1.614000	0.052024	0.069799	0.878177	565835
1.632000	0.047277	0.064766	0.887957	565835
1.650000	0.042659	0.056767	0.900573	565835
1.668000	0.033319	0.042960	0.923722	565835
1.686000	0.029715	0.037534	0.932751	565835
1.704000	0.027347	0.032923	0.939730	565835
1.722000	0.026094	0.031108	0.942798	565835
1.740000	0.024613	0.028816	0.946571	565835
1.758000	0.021257	0.025074	0.953668	565835
1.776000	0.018003	0.020434	0.961563	565835
1.794000	0.017058	0.018882	0.964060	565835
1.812000	0.014488	0.016061	0.969450	565835
1.830000	0.012610	0.013419	0.973971	565835
1.848000	0.011811	0.012378	0.975811	565835
1.866000	0.011244	0.011436	0.977320	565835
1.884000	0.010652	0.010485	0.978863	565835
1.902000	0.009989	0.009961	0.980051	565835
1.920000	0.008974	0.008925	0.982101	565835
1.938000	0.008195	0.007834	0.983971	565835
1.956000	0.007912	0.007543	0.984545	565835
1.974000	0.006935	0.006760	0.986305	565835
1.992000	0.006905	0.006709	0.986386	565835
2.010000	0.006871	0.006664	0.986464	565835
2.028000	0.006196	0.005889	0.987915	565835
2.046000	0.005830	0.005369	0.988801	565835
2.064000	0.005719	0.005261	0.989020	565835
2.082000	0.004222	0.004014	0.991764	565835
2.100000	0.003824	0.003630	0.992546	565835
2.118000	0.003681	0.003430	0.992888	565835
2.136000	0.003047	0.002824	0.994129	565835
2.154000	0.002566	0.002352	0.995082	565835
2.172000	0.002365	0.002257	0.995379	565835
2.190000	0.002039	0.001942	0.996018	565835
2.208000	0.001739	0.001711	0.996550	565835
2.226000	0.001223	0.001142	0.997635	565835
2.244000	0.001106	0.001020	0.997874	565835
2.262000	0.001071	0.001002	0.997927	565835
2.280000	0.000845	0.000712	0.998443	565835
2.298000	0.000845	0.000712	0.998443	565835
2.316000	0.000679	0.000528	0.998793	565835
2.334000	0.000543	0.000415	0.999042	565835
2.352000	0.000534	0.000412	0.999054	565835
2.370000	0.000527	0.000405	0.999069	565835
2.388000	0.000468	0.000352	0.999180	565835
2.406000	0.000429	0.000286	0.999284	565835
2.424000	0.000419	0.000279	0.999302	565835
2.442000	0.000394	0.000253	0.999353	565835
2.460000	0.000389	0.000251	0.999360	565835
2.478000	0.000329	0.000193	0.999479	565835
2.496000	0.000329	0.000193	0.999479	565835
2.514000	0.000297	0.000171	0.999532	565835
2.532000	0.000295	0.000170	0.999535	565835
2.550000	0.000288	0.000166	0.999546	565835
2.568000	0.000277	0.000159	0.999563	565835
2.586000	0.000246	0.000147	0.999608	565835
2.604000	0.000217	0.000129	0.999654	565835
2.622000	0.000129	0.000060	0.999811	565835
2.640000	0.000120	0.000053	0.999827	565835
2.658000	0.000118	0.000053	0.999829	565835
2.676000	0.000110	0.000051	0.999839	565835
2.694000	0.000110	0.000049	0.999841	565835
2.712000	0.000048	0.000034	0.999919	565835
2.730000	0.000046	0.000028	0.999926	565835
2.748000	0.000046	0.000028	0.999926	565835
2.766000	0.000019	0.000011	0.999970	565835
2.784000	0.000019	0.000011	0.999970	565835
2.802000	0.000012	0.000004	0.999984	565835
2.820000	0.000012	0.000004	0.999984	565835
2.838000	0.000012	0.000004	0.999984	565835
2.856000	0.000011	0.000004	0.999986	565835
2.874000	0.000009	0.000004	0.999988	565835
2.892000	0.000005	0.000004	0.999991	565835
2.910000	0.000005	0.000004	0.999991	565835
2.928000	0.000002	0.000002	0.999996	565835
2.946000	0.000000	0.000000	1.000000	565835
2.964000	0.000000	0.000000	1.000000	565835
2.982000	0.000000	0.000000	1.000000	565835
